,EGRA Section 1a Score,EGRA Section 1b Score,EGRA Section 1c Score,EGRA Section 2a Score,EGRA Section 2b Score,EGRA Section 3 Letters Correct,EGRA Section 3 Time Completed,EGRA Section 3 LPM,EGRA Section 4 Words Correct,EGRA Section 4 Time Completed,EGRA Section 4: WPM,EGRA Section 5 Words Correct,EGRA Section 5 Time Completed,EGRA Section 5 CWPM,EGRA Section 5 Questions Correct,EGRA Section 6 Written Words Correct,EGRA Section 6 Correct Space/Direction,EGRA Section 6 Correct Punctuation,EGRA Section 6 Correct Use of Capitals,EGRA Section 7a Score,EGRA Section 1 Total Score,EGRA Section 6 Total Score,Grade_x,School Year_x,Date of Test,Pre or Post?,Main Language Used In Exam,EGRA Question 1: Reading Habit,EGRA Last Book Read,Reads With Others,"How Often, ReadsWithOthers",Student Gender,Class Number,Teacher Number: Teacher Number,Date,Q1 Rating or Answer,Q2 Rating,Q3 Rating or Answer,Q4 Rating or Answer,Q5 Rating or Answer,Q6 Rating or Answer,Q7 Rating,Q8 Rating,Skill to Improve 1,Skill to Improve 2,Minutes Spent Observing,Minutes Spent Coaching,Total Score,Teacher Number: Gender,Teacher Number: School Years in Teacher Support Program,Teacher Present,Average Students Enrolled,School Year_y
278,1,1,1,14,0,48,60.0,48.0,1,60.0,1,15,180.0,5,0,0,0,0,0,0,3,0,2,2019-2020,10/17/19,Pre,English; Ewe,Yes,Yes,1,2,Female,Class-029049,Teacher-02416,2020-02-10 00:00:00,3,3,3,4,3,3,4,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,26,Female,3,Present,16,2019-2020
279,1,1,1,0,6,42,60.0,42.0,2,60.0,2,15,180.0,5,0,0,2,0,0,4,3,2,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,0,2,Female,Class-029049,Teacher-02416,2019-11-11 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Female,3,Present,16,2019-2020
280,1,1,1,0,6,42,60.0,42.0,2,60.0,2,15,180.0,5,0,0,2,0,0,4,3,2,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,0,2,Female,Class-029049,Teacher-02416,2019-10-21 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Female,3,Present,16,2019-2020
281,1,1,1,0,6,42,60.0,42.0,2,60.0,2,15,180.0,5,0,0,2,0,0,4,3,2,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,0,2,Female,Class-029049,Teacher-02416,2020-02-10 00:00:00,3,3,3,4,3,3,4,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,26,Female,3,Present,16,2019-2020
282,1,1,1,0,4,11,60.0,11.0,3,60.0,3,0,34.0,0,0,0,0,0,0,3,3,0,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Female,Class-029049,Teacher-02416,2019-11-11 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Female,3,Present,16,2019-2020
283,1,1,1,0,4,11,60.0,11.0,3,60.0,3,0,34.0,0,0,0,0,0,0,3,3,0,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Female,Class-029049,Teacher-02416,2019-10-21 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Female,3,Present,16,2019-2020
284,1,1,1,0,4,11,60.0,11.0,3,60.0,3,0,34.0,0,0,0,0,0,0,3,3,0,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Female,Class-029049,Teacher-02416,2020-02-10 00:00:00,3,3,3,4,3,3,4,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,26,Female,3,Present,16,2019-2020
285,1,1,1,16,8,88,60.0,88.0,3,60.0,3,0,35.0,0,8,2,2,0,1,2,3,5,2,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,1,1,Male,Class-029049,Teacher-02416,2019-11-11 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Female,3,Present,16,2019-2020
286,1,1,1,16,8,88,60.0,88.0,3,60.0,3,0,35.0,0,8,2,2,0,1,2,3,5,2,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,1,1,Male,Class-029049,Teacher-02416,2019-10-21 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Female,3,Present,16,2019-2020
287,1,1,1,16,8,88,60.0,88.0,3,60.0,3,0,35.0,0,8,2,2,0,1,2,3,5,2,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,1,1,Male,Class-029049,Teacher-02416,2020-02-10 00:00:00,3,3,3,4,3,3,4,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,26,Female,3,Present,16,2019-2020
288,1,1,1,25,5,62,60.0,62.0,2,60.0,2,0,22.0,0,5,0,2,0,0,0,3,2,2,2019-2020,10/7/19,Pre,English; Ewe,Yes,Yes,0,2,Female,Class-029049,Teacher-02416,2019-11-11 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Female,3,Present,16,2019-2020
289,1,1,1,25,5,62,60.0,62.0,2,60.0,2,0,22.0,0,5,0,2,0,0,0,3,2,2,2019-2020,10/7/19,Pre,English; Ewe,Yes,Yes,0,2,Female,Class-029049,Teacher-02416,2019-10-21 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Female,3,Present,16,2019-2020
290,1,1,1,25,5,62,60.0,62.0,2,60.0,2,0,22.0,0,5,0,2,0,0,0,3,2,2,2019-2020,10/7/19,Pre,English; Ewe,Yes,Yes,0,2,Female,Class-029049,Teacher-02416,2020-02-10 00:00:00,3,3,3,4,3,3,4,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,26,Female,3,Present,16,2019-2020
291,1,1,1,0,0,13,60.0,13.0,0,21.0,0,0,22.0,0,0,0,0,0,0,4,3,0,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,No,0,2,Female,Class-029049,Teacher-02416,2019-11-11 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Female,3,Present,16,2019-2020
292,1,1,1,0,0,13,60.0,13.0,0,21.0,0,0,22.0,0,0,0,0,0,0,4,3,0,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,No,0,2,Female,Class-029049,Teacher-02416,2019-10-21 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Female,3,Present,16,2019-2020
293,1,1,1,0,0,13,60.0,13.0,0,21.0,0,0,22.0,0,0,0,0,0,0,4,3,0,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,No,0,2,Female,Class-029049,Teacher-02416,2020-02-10 00:00:00,3,3,3,4,3,3,4,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,26,Female,3,Present,16,2019-2020
294,1,1,1,0,6,48,60.0,48.0,2,60.0,2,8,180.0,3,1,0,1,0,1,3,3,2,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Female,Class-029049,Teacher-02416,2019-11-11 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Female,3,Present,16,2019-2020
295,1,1,1,0,6,48,60.0,48.0,2,60.0,2,8,180.0,3,1,0,1,0,1,3,3,2,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Female,Class-029049,Teacher-02416,2019-10-21 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Female,3,Present,16,2019-2020
296,1,1,1,0,6,48,60.0,48.0,2,60.0,2,8,180.0,3,1,0,1,0,1,3,3,2,2,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Female,Class-029049,Teacher-02416,2020-02-10 00:00:00,3,3,3,4,3,3,4,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,26,Female,3,Present,16,2019-2020
297,1,1,1,0,0,0,19.0,0.0,0,19.0,0,0,20.0,0,0,0,2,0,0,0,3,2,2,2019-2020,10/8/19,Pre,English; Ewe,No,No,0,2,Female,Class-029049,Teacher-02416,2019-11-11 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Female,3,Present,16,2019-2020
298,1,1,1,0,0,0,19.0,0.0,0,19.0,0,0,20.0,0,0,0,2,0,0,0,3,2,2,2019-2020,10/8/19,Pre,English; Ewe,No,No,0,2,Female,Class-029049,Teacher-02416,2019-10-21 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Female,3,Present,16,2019-2020
299,1,1,1,0,0,0,19.0,0.0,0,19.0,0,0,20.0,0,0,0,2,0,0,0,3,2,2,2019-2020,10/8/19,Pre,English; Ewe,No,No,0,2,Female,Class-029049,Teacher-02416,2020-02-10 00:00:00,3,3,3,4,3,3,4,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,26,Female,3,Present,16,2019-2020
300,1,1,1,50,8,87,60.0,87.0,46,53.0,52,60,38.0,95,10,4,2,1,1,4,3,8,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Male,Class-029051,Teacher-03339,2019-11-11 00:00:00,2,3,2,3,3,2,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,21,Male,1,Present,16,2019-2020
301,1,1,1,50,8,87,60.0,87.0,46,53.0,52,60,38.0,95,10,4,2,1,1,4,3,8,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Male,Class-029051,Teacher-03339,2019-10-21 00:00:00,2,2,2,3,3,3,3,3,Lesson Plan Delivery,Preparation,25.0,5.0,21,Male,1,Present,16,2019-2020
302,1,1,1,50,8,87,60.0,87.0,46,53.0,52,60,38.0,95,10,4,2,1,1,4,3,8,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Male,Class-029051,Teacher-03339,2020-02-10 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,1,Present,16,2019-2020
303,1,1,1,0,4,3,60.0,3.0,47,,0,0,37.0,0,0,0,2,0,0,0,3,2,4,2019-2020,10/9/19,Pre,Ewe,Yes,Yes,1,1,Female,Class-029051,Teacher-03339,2019-11-11 00:00:00,2,3,2,3,3,2,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,21,Male,1,Present,16,2019-2020
304,1,1,1,0,4,3,60.0,3.0,47,,0,0,37.0,0,0,0,2,0,0,0,3,2,4,2019-2020,10/9/19,Pre,Ewe,Yes,Yes,1,1,Female,Class-029051,Teacher-03339,2019-10-21 00:00:00,2,2,2,3,3,3,3,3,Lesson Plan Delivery,Preparation,25.0,5.0,21,Male,1,Present,16,2019-2020
305,1,1,1,0,4,3,60.0,3.0,47,,0,0,37.0,0,0,0,2,0,0,0,3,2,4,2019-2020,10/9/19,Pre,Ewe,Yes,Yes,1,1,Female,Class-029051,Teacher-03339,2020-02-10 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,1,Present,16,2019-2020
306,1,1,1,19,7,59,60.0,59.0,3,60.0,3,5,180.0,2,1,0,2,0,0,1,3,2,4,2019-2020,10/10/19,Pre,English; Ewe,No,No,0,2,Male,Class-029051,Teacher-03339,2019-11-11 00:00:00,2,3,2,3,3,2,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,21,Male,1,Present,16,2019-2020
307,1,1,1,19,7,59,60.0,59.0,3,60.0,3,5,180.0,2,1,0,2,0,0,1,3,2,4,2019-2020,10/10/19,Pre,English; Ewe,No,No,0,2,Male,Class-029051,Teacher-03339,2019-10-21 00:00:00,2,2,2,3,3,3,3,3,Lesson Plan Delivery,Preparation,25.0,5.0,21,Male,1,Present,16,2019-2020
308,1,1,1,19,7,59,60.0,59.0,3,60.0,3,5,180.0,2,1,0,2,0,0,1,3,2,4,2019-2020,10/10/19,Pre,English; Ewe,No,No,0,2,Male,Class-029051,Teacher-03339,2020-02-10 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,1,Present,16,2019-2020
309,1,1,1,11,1,37,60.0,37.0,7,60.0,7,0,180.0,0,1,0,2,0,1,0,3,3,4,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,1,1,Male,Class-029051,Teacher-03339,2019-11-11 00:00:00,2,3,2,3,3,2,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,21,Male,1,Present,16,2019-2020
310,1,1,1,11,1,37,60.0,37.0,7,60.0,7,0,180.0,0,1,0,2,0,1,0,3,3,4,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,1,1,Male,Class-029051,Teacher-03339,2019-10-21 00:00:00,2,2,2,3,3,3,3,3,Lesson Plan Delivery,Preparation,25.0,5.0,21,Male,1,Present,16,2019-2020
311,1,1,1,11,1,37,60.0,37.0,7,60.0,7,0,180.0,0,1,0,2,0,1,0,3,3,4,2019-2020,10/9/19,Pre,English; Ewe,Yes,Yes,1,1,Male,Class-029051,Teacher-03339,2020-02-10 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,1,Present,16,2019-2020
312,1,1,1,24,4,42,60.0,42.0,16,60.0,16,54,104.0,31,1,0,2,0,0,3,3,2,4,2019-2020,10/7/19,Pre,English; Ewe,No,No,0,2,Female,Class-029051,Teacher-03339,2019-11-11 00:00:00,2,3,2,3,3,2,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,21,Male,1,Present,16,2019-2020
313,1,1,1,24,4,42,60.0,42.0,16,60.0,16,54,104.0,31,1,0,2,0,0,3,3,2,4,2019-2020,10/7/19,Pre,English; Ewe,No,No,0,2,Female,Class-029051,Teacher-03339,2019-10-21 00:00:00,2,2,2,3,3,3,3,3,Lesson Plan Delivery,Preparation,25.0,5.0,21,Male,1,Present,16,2019-2020
314,1,1,1,24,4,42,60.0,42.0,16,60.0,16,54,104.0,31,1,0,2,0,0,3,3,2,4,2019-2020,10/7/19,Pre,English; Ewe,No,No,0,2,Female,Class-029051,Teacher-03339,2020-02-10 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,1,Present,16,2019-2020
315,1,1,1,0,4,14,60.0,14.0,0,34.0,0,0,34.0,0,2,0,0,0,0,1,3,0,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Female,Class-029051,Teacher-03339,2019-11-11 00:00:00,2,3,2,3,3,2,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,21,Male,1,Present,16,2019-2020
316,1,1,1,0,4,14,60.0,14.0,0,34.0,0,0,34.0,0,2,0,0,0,0,1,3,0,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Female,Class-029051,Teacher-03339,2019-10-21 00:00:00,2,2,2,3,3,3,3,3,Lesson Plan Delivery,Preparation,25.0,5.0,21,Male,1,Present,16,2019-2020
317,1,1,1,0,4,14,60.0,14.0,0,34.0,0,0,34.0,0,2,0,0,0,0,1,3,0,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Female,Class-029051,Teacher-03339,2020-02-10 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,1,Present,16,2019-2020
318,1,1,1,11,5,41,60.0,41.0,11,60.0,11,54,120.0,27,10,2,2,0,0,4,3,4,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Female,Class-029051,Teacher-03339,2019-11-11 00:00:00,2,3,2,3,3,2,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,21,Male,1,Present,16,2019-2020
319,1,1,1,11,5,41,60.0,41.0,11,60.0,11,54,120.0,27,10,2,2,0,0,4,3,4,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Female,Class-029051,Teacher-03339,2019-10-21 00:00:00,2,2,2,3,3,3,3,3,Lesson Plan Delivery,Preparation,25.0,5.0,21,Male,1,Present,16,2019-2020
320,1,1,1,11,5,41,60.0,41.0,11,60.0,11,54,120.0,27,10,2,2,0,0,4,3,4,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Female,Class-029051,Teacher-03339,2020-02-10 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,1,Present,16,2019-2020
321,1,1,1,0,4,50,60.0,50.0,16,60.0,16,56,78.0,43,7,1,2,1,0,3,3,4,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Female,Class-029051,Teacher-03339,2019-11-11 00:00:00,2,3,2,3,3,2,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,21,Male,1,Present,16,2019-2020
322,1,1,1,0,4,50,60.0,50.0,16,60.0,16,56,78.0,43,7,1,2,1,0,3,3,4,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Female,Class-029051,Teacher-03339,2019-10-21 00:00:00,2,2,2,3,3,3,3,3,Lesson Plan Delivery,Preparation,25.0,5.0,21,Male,1,Present,16,2019-2020
323,1,1,1,0,4,50,60.0,50.0,16,60.0,16,56,78.0,43,7,1,2,1,0,3,3,4,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Female,Class-029051,Teacher-03339,2020-02-10 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,1,Present,16,2019-2020
324,1,1,1,47,10,80,60.0,80.0,45,60.0,45,60,39.0,92,10,4,2,1,1,4,3,8,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Female,Class-029051,Teacher-03339,2019-11-11 00:00:00,2,3,2,3,3,2,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,21,Male,1,Present,16,2019-2020
325,1,1,1,47,10,80,60.0,80.0,45,60.0,45,60,39.0,92,10,4,2,1,1,4,3,8,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Female,Class-029051,Teacher-03339,2019-10-21 00:00:00,2,2,2,3,3,3,3,3,Lesson Plan Delivery,Preparation,25.0,5.0,21,Male,1,Present,16,2019-2020
326,1,1,1,47,10,80,60.0,80.0,45,60.0,45,60,39.0,92,10,4,2,1,1,4,3,8,4,2019-2020,10/8/19,Pre,English; Ewe,Yes,Yes,1,1,Female,Class-029051,Teacher-03339,2020-02-10 00:00:00,3,3,3,3,3,3,3,3,Lesson Plan Delivery,Lesson Objectives,25.0,5.0,24,Male,1,Present,16,2019-2020
327,1,1,0,48,7,63,60.0,63.0,49,52.0,57,60,27.0,133,8,4,2,1,1,4,2,8,5,2020-2021,11/25/21,Post,English,Yes,Yes,0,0,Male,Class-032554,Teacher-02417,2021-06-14 00:00:00,3,4,3,4,4,4,4,4,Classroom Leadership/Managing Student Behavior,Professionalism,20.0,10.0,30,Male,3,Present,15,2020-2021
328,1,1,1,50,10,99,60.0,99.0,49,46.0,64,60,32.0,113,10,4,2,1,1,3,3,8,5,2020-2021,5/10/21,Pre,English; Ewe,Yes,Yes,0,0,Male,Class-032554,Teacher-02417,2021-06-14 00:00:00,3,4,3,4,4,4,4,4,Classroom Leadership/Managing Student Behavior,Professionalism,20.0,10.0,30,Male,3,Present,15,2020-2021
329,1,1,1,48,10,100,60.0,100.0,50,39.0,77,60,31.0,116,10,4,2,1,1,4,3,8,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,3,Female,Class-032554,Teacher-02417,2021-06-14 00:00:00,3,4,3,4,4,4,4,4,Classroom Leadership/Managing Student Behavior,Professionalism,20.0,10.0,30,Male,3,Present,15,2020-2021
330,0,1,0,30,10,76,60.0,76.0,49,36.0,82,59,28.0,126,10,2,2,0,0,3,1,4,5,2020-2021,5/10/21,Pre,English,No,Yes,1,3,Female,Class-032554,Teacher-02417,2021-06-14 00:00:00,3,4,3,4,4,4,4,4,Classroom Leadership/Managing Student Behavior,Professionalism,20.0,10.0,30,Male,3,Present,15,2020-2021
331,1,1,1,6,5,56,60.0,56.0,19,60.0,19,57,91.0,38,10,2,2,1,0,4,3,5,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,3,Male,Class-032554,Teacher-02417,2021-06-14 00:00:00,3,4,3,4,4,4,4,4,Classroom Leadership/Managing Student Behavior,Professionalism,20.0,10.0,30,Male,3,Present,15,2020-2021
332,1,1,1,0,5,30,60.0,30.0,15,60.0,15,55,138.0,24,10,0,2,0,1,4,3,3,5,2020-2021,5/10/21,Pre,English; Ewe,Yes,Yes,1,3,Male,Class-032554,Teacher-02417,2021-06-14 00:00:00,3,4,3,4,4,4,4,4,Classroom Leadership/Managing Student Behavior,Professionalism,20.0,10.0,30,Male,3,Present,15,2020-2021
333,1,1,1,10,7,51,60.0,51.0,5,60.0,5,48,143.0,20,6,0,2,0,0,4,3,2,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,3,Male,Class-032554,Teacher-02417,2021-06-14 00:00:00,3,4,3,4,4,4,4,4,Classroom Leadership/Managing Student Behavior,Professionalism,20.0,10.0,30,Male,3,Present,15,2020-2021
334,1,1,1,10,8,44,60.0,44.0,7,60.0,7,40,180.0,13,3,0,0,0,0,0,3,0,5,2020-2021,5/10/21,Pre,English; Ewe,Yes,No,0,0,Male,Class-032554,Teacher-02417,2021-06-14 00:00:00,3,4,3,4,4,4,4,4,Classroom Leadership/Managing Student Behavior,Professionalism,20.0,10.0,30,Male,3,Present,15,2020-2021
335,1,1,1,38,6,83,60.0,83.0,43,60.0,43,58,53.0,66,8,1,2,0,1,4,3,4,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,0,0,Female,Class-032554,Teacher-02417,2021-06-14 00:00:00,3,4,3,4,4,4,4,4,Classroom Leadership/Managing Student Behavior,Professionalism,20.0,10.0,30,Male,3,Present,15,2020-2021
336,1,1,1,37,7,75,60.0,75.0,45,56.0,48,58,60.0,58,3,1,2,0,0,2,3,3,5,2020-2021,5/10/21,Pre,English; Ewe,Yes,Yes,1,3,Female,Class-032554,Teacher-02417,2021-06-14 00:00:00,3,4,3,4,4,4,4,4,Classroom Leadership/Managing Student Behavior,Professionalism,20.0,10.0,30,Male,3,Present,15,2020-2021
337,1,1,1,2,4,44,60.0,44.0,3,60.0,3,19,180.0,6,0,0,2,0,0,4,3,2,5,2020-2021,11/25/21,Post,English; Ewe,No,No,0,0,Female,Class-032554,Teacher-02417,2021-06-14 00:00:00,3,4,3,4,4,4,4,4,Classroom Leadership/Managing Student Behavior,Professionalism,20.0,10.0,30,Male,3,Present,15,2020-2021
338,1,1,1,0,9,33,60.0,33.0,2,60.0,2,35,180.0,12,0,0,0,0,0,0,3,0,5,2020-2021,5/10/21,Pre,English; Ewe,Yes,No,0,0,Female,Class-032554,Teacher-02417,2021-06-14 00:00:00,3,4,3,4,4,4,4,4,Classroom Leadership/Managing Student Behavior,Professionalism,20.0,10.0,30,Male,3,Present,15,2020-2021
339,1,1,1,35,6,90,60.0,90.0,45,49.0,55,55,34.0,97,9,3,2,1,1,2,3,7,5,2020-2021,11/25/21,Post,English,Yes,Yes,1,1,Female,Class-032554,Teacher-02417,2021-06-14 00:00:00,3,4,3,4,4,4,4,4,Classroom Leadership/Managing Student Behavior,Professionalism,20.0,10.0,30,Male,3,Present,15,2020-2021
340,1,1,1,21,3,46,60.0,46.0,31,60.0,31,60,51.0,71,10,0,0,0,0,4,3,0,5,2020-2021,5/10/21,Pre,English; Ewe,Yes,No,0,0,Female,Class-032554,Teacher-02417,2021-06-14 00:00:00,3,4,3,4,4,4,4,4,Classroom Leadership/Managing Student Behavior,Professionalism,20.0,10.0,30,Male,3,Present,15,2020-2021
341,1,1,0,25,7,58,60.0,58.0,36,60.0,36,58,43.0,81,9,3,2,0,0,4,2,5,5,2020-2021,11/25/21,Post,English; Ewe,Yes,Yes,1,4,Female,Class-032554,Teacher-02417,2021-06-14 00:00:00,3,4,3,4,4,4,4,4,Classroom Leadership/Managing Student Behavior,Professionalism,20.0,10.0,30,Male,3,Present,15,2020-2021
342,1,1,1,26,6,64,60.0,64.0,33,60.0,33,56,51.0,66,10,3,2,0,0,1,3,5,5,2020-2021,5/10/21,Pre,English; Ewe,Yes,Yes,0,0,Female,Class-032554,Teacher-02417,2021-06-14 00:00:00,3,4,3,4,4,4,4,4,Classroom Leadership/Managing Student Behavior,Professionalism,20.0,10.0,30,Male,3,Present,15,2020-2021
343,1,1,0,50,9,71,60.0,71.0,49,53.0,55,60,27.0,133,10,4,2,0,1,4,2,7,5,2020-2021,11/25/21,Post,English,Yes,Yes,0,0,Female,Class-032554,Teacher-02417,2021-06-14 00:00:00,3,4,3,4,4,4,4,4,Classroom Leadership/Managing Student Behavior,Professionalism,20.0,10.0,30,Male,3,Present,15,2020-2021
344,1,1,1,43,10,53,60.0,53.0,45,60.0,45,60,36.0,100,10,4,2,0,1,4,3,7,5,2020-2021,5/10/21,Pre,English; Ewe,Yes,Yes,1,3,Female,Class-032554,Teacher-02417,2021-06-14 00:00:00,3,4,3,4,4,4,4,4,Classroom Leadership/Managing Student Behavior,Professionalism,20.0,10.0,30,Male,3,Present,15,2020-2021
345,0,0,0,0,5,0,14.0,0.0,0,23.0,0,0,25.0,0,0,0,0,0,0,0,0,0,1,2018-2019,10/16/18,Pre,English; Ewe,Yes,No,0,2,Female,Class-023368,Teacher-02397,2019-05-29 00:00:00,2,3,2,2,3,3,2,3,Classroom Leadership/Managing Student Behavior,Communication of Content,15.0,15.0,20,Female,2,Present,31,2018-2019
346,0,0,0,0,5,0,14.0,0.0,0,23.0,0,0,25.0,0,0,0,0,0,0,0,0,0,1,2018-2019,10/16/18,Pre,English; Ewe,Yes,No,0,2,Female,Class-023368,Teacher-02397,2019-06-25 00:00:00,3,2,2,2,3,3,3,3,Lesson Objectives,Lesson Objectives,15.0,15.0,21,Female,2,Present,31,2018-2019
347,1,1,1,0,0,0,28.0,0.0,0,27.0,0,0,32.0,0,0,0,0,0,0,0,3,0,1,2018-2019,7/1/19,Post,English; Ewe,No,No,0,2,Female,Class-023368,Teacher-02397,2019-05-29 00:00:00,2,3,2,2,3,3,2,3,Classroom Leadership/Managing Student Behavior,Communication of Content,15.0,15.0,20,Female,2,Present,31,2018-2019
348,1,1,1,0,0,0,28.0,0.0,0,27.0,0,0,32.0,0,0,0,0,0,0,0,3,0,1,2018-2019,7/1/19,Post,English; Ewe,No,No,0,2,Female,Class-023368,Teacher-02397,2019-06-25 00:00:00,3,2,2,2,3,3,3,3,Lesson Objectives,Lesson Objectives,15.0,15.0,21,Female,2,Present,31,2018-2019
349,1,0,0,0,0,0,38.0,0.0,0,22.0,0,0,27.0,0,0,0,0,0,0,0,1,0,1,2018-2019,10/16/18,Pre,Ewe,No,No,0,2,Male,Class-023368,Teacher-02397,2019-05-29 00:00:00,2,3,2,2,3,3,2,3,Classroom Leadership/Managing Student Behavior,Communication of Content,15.0,15.0,20,Female,2,Present,31,2018-2019
350,1,0,0,0,0,0,38.0,0.0,0,22.0,0,0,27.0,0,0,0,0,0,0,0,1,0,1,2018-2019,10/16/18,Pre,Ewe,No,No,0,2,Male,Class-023368,Teacher-02397,2019-06-25 00:00:00,3,2,2,2,3,3,3,3,Lesson Objectives,Lesson Objectives,15.0,15.0,21,Female,2,Present,31,2018-2019
